dataset,query_id,query_original,query_variation,category,variation
antique/train/split200-valid,404359,why is corruption high in the third world countries,corruption in the third world,Naturality,T5DescToTitle
antique/train/split200-valid,4287367,how can ppl tell if they r bipolar,bipolar ppl,Naturality,T5DescToTitle
antique/train/split200-valid,278043,how is splitting a laser beam dangerous,laser beam splitting,Naturality,T5DescToTitle
antique/train/split200-valid,3635284,what is the procedure for getting a paternity test,paternity test,Naturality,T5DescToTitle
antique/train/split200-valid,2421078,why is my chihuahua male so hateful,chihuahu,Naturality,T5DescToTitle
antique/train/split200-valid,684633,what s the best asian and why,asian food,Naturality,T5DescToTitle
antique/train/split200-valid,3814583,why do only republicans defend martha stewart,martha stewart,Naturality,T5DescToTitle
antique/train/split200-valid,489705,what are some unwritten rules while using a urinal,urinal rules,Naturality,T5DescToTitle
antique/train/split200-valid,1970273,why do hot molecules move faster than cold molecules,hot molecules move faster than cold molecules,Naturality,T5DescToTitle
antique/train/split200-valid,2175167,what is your definition of pornography,pornography,Naturality,T5DescToTitle
antique/train/split200-valid,963523,how to get mythral shards on kingdom hearts 2,kingdom hearts 2 mythral s,Naturality,T5DescToTitle
antique/train/split200-valid,1188438,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,freeway fences,Naturality,T5DescToTitle
antique/train/split200-valid,2418824,why do space shuttles move when the rockets are fired but not when water is ejected,shuttles move when rockets are,Naturality,T5DescToTitle
antique/train/split200-valid,3626847,what can check engine light signify in my 94 plymoth voyager,94 plymoth,Naturality,T5DescToTitle
antique/train/split200-valid,3885753,why are dead cockroaches always found lying on their backs instead of face down,dead cockroaches,Naturality,T5DescToTitle
antique/train/split200-valid,2048278,what is the ph of a 0 4 m solution of ch3coona,ch3coona,Naturality,T5DescToTitle
antique/train/split200-valid,114758,why does christianity teach,christianity,Naturality,T5DescToTitle
antique/train/split200-valid,1295284,how can we solve a problem,a problem,Naturality,T5DescToTitle
antique/train/split200-valid,3958214,how is light energy turned into heat energy,light energy heat energy,Naturality,T5DescToTitle
antique/train/split200-valid,2180502,how honest are you,honest,Naturality,T5DescToTitle
antique/train/split200-valid,2522067,why are liberals incapable of identifying and confronting evil,evil liberals,Naturality,T5DescToTitle
antique/train/split200-valid,1536937,why is there chinese chartacters but then you can spell them out in english i e wei ni how ma vs the,chinese chartacters,Naturality,T5DescToTitle
antique/train/split200-valid,2534994,what is the meaning of my first name andrei,andrei,Naturality,T5DescToTitle
antique/train/split200-valid,2543919,what is the easiest way to make chocolate mousse,chocolate mousse,Naturality,T5DescToTitle
antique/train/split200-valid,1037897,why doesn t salt lake city have its own sub category,salt lake city,Naturality,T5DescToTitle
antique/train/split200-valid,220575,how do you use lube,lube,Naturality,T5DescToTitle
antique/train/split200-valid,1727343,why do people have two nostrils,nostrils,Naturality,T5DescToTitle
antique/train/split200-valid,1583099,why u s is trying 2 help israel so what about palastene israel has more weapons than palastene,israel has more weapons than,Naturality,T5DescToTitle
antique/train/split200-valid,344029,what does bmr stand for when you are talking about health and what is bmr,bmr,Naturality,T5DescToTitle
antique/train/split200-valid,4450252,what are the causes of college dropouts,college dropouts,Naturality,T5DescToTitle
antique/train/split200-valid,1607924,how does the earth go,earth go,Naturality,T5DescToTitle
antique/train/split200-valid,2035638,why can t u wear white shoes on labour day,white shoes labour day,Naturality,T5DescToTitle
antique/train/split200-valid,2155390,can i feed my red eared slider steak,slider steak,Naturality,T5DescToTitle
antique/train/split200-valid,2678635,why do husky s have coloful eyes then other dogs,husky eyes,Naturality,T5DescToTitle
antique/train/split200-valid,3159749,what is the difference between organic and inorganic eggs,organic eggs inorganic eggs,Naturality,T5DescToTitle
antique/train/split200-valid,3104841,how do you take care of hamster gigy pig,gigy pig,Naturality,T5DescToTitle
antique/train/split200-valid,2700836,how do you wire an 800 watt inverter,800 watt inverter,Naturality,T5DescToTitle
antique/train/split200-valid,2137263,what is an encronologist,encronologist,Naturality,T5DescToTitle
antique/train/split200-valid,2678484,what is the mean of bibliography,bibliography,Naturality,T5DescToTitle
antique/train/split200-valid,2620488,why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs,eggs compartment in fridges,Naturality,T5DescToTitle
antique/train/split200-valid,1582044,how do tarot cards work,tarot cards,Naturality,T5DescToTitle
antique/train/split200-valid,1514356,why am i so sleepy even though i had a goodnights sleep,why am i so sleepy,Naturality,T5DescToTitle
antique/train/split200-valid,3961,how to stop rabbit from peeing on the floor,rabbit peeing floor,Naturality,T5DescToTitle
antique/train/split200-valid,4400543,why do some animals always have more than one baby some animals don t,animals have more than one baby,Naturality,T5DescToTitle
antique/train/split200-valid,3178012,why do we find bricks in toilets,toilet bricks,Naturality,T5DescToTitle
antique/train/split200-valid,1978816,if god talked to moses why didn t god explain to moses about evolution why all the day 5 day 6 lies,moses evolution,Naturality,T5DescToTitle
antique/train/split200-valid,2306533,how can i get water out of my ear,water out of ear,Naturality,T5DescToTitle
antique/train/split200-valid,17665,how do i get rid of a bird s nest my kichen window,bird s nest,Naturality,T5DescToTitle
antique/train/split200-valid,3374970,what is the correct form i wear glasses or i am wearing glasses and why,glasses correct form,Naturality,T5DescToTitle
antique/train/split200-valid,363519,how do you install a oil breather on a 1994 ford tempo,ford tempo oil breather,Naturality,T5DescToTitle
antique/train/split200-valid,1471877,why metals prices are getting all time high,metals prices,Naturality,T5DescToTitle
antique/train/split200-valid,2571912,if a coin is tossed twice what is the probability of getting heads both times,coin tossed twice,Naturality,T5DescToTitle
antique/train/split200-valid,2901754,how are fico scores calculated,fico scores,Naturality,T5DescToTitle
antique/train/split200-valid,986260,what is currently the meaning of life,meaning of life,Naturality,T5DescToTitle
antique/train/split200-valid,961127,why do we put up with the heresies of science,science heresies,Naturality,T5DescToTitle
antique/train/split200-valid,126182,how can i find out if i have a warrant without paying a fee,warrants,Naturality,T5DescToTitle
antique/train/split200-valid,3608433,how fast is the chicago transit authority train,chicago transit authority train,Naturality,T5DescToTitle
antique/train/split200-valid,1289770,what is the definition of answer,answer,Naturality,T5DescToTitle
antique/train/split200-valid,1607303,how does a single parent with four teenagers get rich,single parent with four teenagers,Naturality,T5DescToTitle
antique/train/split200-valid,4387641,how do i keep my cat from scratching my leather couch,cat scratching leather couch,Naturality,T5DescToTitle
antique/train/split200-valid,2492366,what is so bad about the seal hunt,seal hunt,Naturality,T5DescToTitle
antique/train/split200-valid,1647624,why do american s say eggsit,eggsit,Naturality,T5DescToTitle
antique/train/split200-valid,727663,why do pigs wallow in mud,pigs wallow in,Naturality,T5DescToTitle
antique/train/split200-valid,3272207,how to make pineapple upsidedown cake germain chocolate cake,pineapple upsidedown cake germain,Naturality,T5DescToTitle
antique/train/split200-valid,2113006,when you go to buy a watch why do all the watches clocks set to show 10 10,watches clocks 10 10,Naturality,T5DescToTitle
antique/train/split200-valid,3470651,how do i get rid of static shock electricity,static shock electricity,Naturality,T5DescToTitle
antique/train/split200-valid,1251077,what is the term take hight road mean,take hight road,Naturality,T5DescToTitle
antique/train/split200-valid,3652886,why isn t there a tool to suck up phlegm in your throat,phlegm s,Naturality,T5DescToTitle
antique/train/split200-valid,3152714,i m a black women and don t like hair under arms or private area but always get razor bumps how can i prevent,black women get razor bumps,Naturality,T5DescToTitle
antique/train/split200-valid,1051346,why is it when people cross the street they do not look to see if traffic is coming,people cross the street do not look,Naturality,T5DescToTitle
antique/train/split200-valid,4032777,why do american people put there animals on such a pedestal,animals on pedestal,Naturality,T5DescToTitle
antique/train/split200-valid,4262151,how should a pregnant woman deal with morning sickness,pregnant woman morning sickness,Naturality,T5DescToTitle
antique/train/split200-valid,3211282,i dont have any friands on yahoo how do i get some,yahoo friands,Naturality,T5DescToTitle
antique/train/split200-valid,4165672,how do we get up early in the morning without alarm,how do we get up early in,Naturality,T5DescToTitle
antique/train/split200-valid,993601,why were black women abused sexually after the abolition of slavery in the us in 1865,black women sexually abused,Naturality,T5DescToTitle
antique/train/split200-valid,4069320,athiests how did you find the light,athiests,Naturality,T5DescToTitle
antique/train/split200-valid,2897078,how to get rid of stript throat,stript throat,Naturality,T5DescToTitle
antique/train/split200-valid,1034050,why does the earth keep getting hotter and hotter every year,earth hotter and hotter,Naturality,T5DescToTitle
antique/train/split200-valid,2573745,how did african american women get the right to vote,african american women vote,Naturality,T5DescToTitle
antique/train/split200-valid,1907320,how do i get college money,how i do get college money,Ordering,RandomOrderSwap
antique/train/split200-valid,3884772,how about a bumper sticker thats says,how about a thats sticker bumper says,Ordering,RandomOrderSwap
antique/train/split200-valid,348777,why would a child s psychologist recommend hospitalization to develop social skills,why would a develop s psychologist recommend hospitalization to child social skills,Ordering,RandomOrderSwap
antique/train/split200-valid,397709,how and what court should i take a driver who damaged my liability insurance car,how and what court should i car a driver who damaged my liability insurance take,Ordering,RandomOrderSwap
antique/train/split200-valid,1398838,what does crunching numbers mean,what does crunching mean numbers,Ordering,RandomOrderSwap
antique/train/split200-valid,1184520,why be an a theist,a be an why theist,Ordering,RandomOrderSwap
antique/train/split200-valid,2689609,why do people ignore global issues,why do global ignore people issues,Ordering,RandomOrderSwap
antique/train/split200-valid,2466898,how do i install led s into my car,how do led install i s into my car,Ordering,RandomOrderSwap
antique/train/split200-valid,2439070,why we get irritate,get we why irritate,Ordering,RandomOrderSwap
antique/train/split200-valid,3083719,how do you safely wean a person off risperidal,how do safely you wean a person off risperidal,Ordering,RandomOrderSwap
antique/train/split200-valid,2891885,why does everone want a horse,why horse everone want a does,Ordering,RandomOrderSwap
antique/train/split200-valid,3752394,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihad,why haven t muslims terrorism the protested by radical islam like they did the cartoon jihad,Ordering,RandomOrderSwap
antique/train/split200-valid,1485589,how sun rises,rises sun how,Ordering,RandomOrderSwap
antique/train/split200-valid,844617,how are dna and rna similar,similar are dna and rna how,Ordering,RandomOrderSwap
antique/train/split200-valid,4042061,why do parakeets bounce up and down,do why parakeets bounce up and down,Ordering,RandomOrderSwap
antique/train/split200-valid,1158088,why my neighbor s dog doesn t bark,bark my neighbor s dog doesn t why,Ordering,RandomOrderSwap
antique/train/split200-valid,546552,if jimmy hoffa is found on the farm how will it change american culture,if jimmy hoffa is found on the how farm will it change american culture,Ordering,RandomOrderSwap
antique/train/split200-valid,1107012,what does north by north west mean,does what north by north west mean,Ordering,RandomOrderSwap
antique/train/split200-valid,2008456,what can i do when my ignition key won t turn,what my i do when can ignition key won t turn,Ordering,RandomOrderSwap
antique/train/split200-valid,4031702,how to spice up our lovemaking,how to lovemaking up our spice,Ordering,RandomOrderSwap
antique/train/split200-valid,4217473,how do i remove the nude patch v1 0 0 1022 from the sims 2 game,v1 do i remove the nude patch how 0 0 1022 from the sims 2 game,Ordering,RandomOrderSwap
antique/train/split200-valid,406082,how do people build mussels on there biceps,on do people build mussels how there biceps,Ordering,RandomOrderSwap
antique/train/split200-valid,1321784,how do blackberry s recognize that they are in their holster,how that blackberry s recognize do they are in their holster,Ordering,RandomOrderSwap
antique/train/split200-valid,1708787,how to loose wait without exercise,how to loose wait exercise without,Ordering,RandomOrderSwap
antique/train/split200-valid,1881436,how do motorcycle remains upright and stable by gyroscopic forces in detail pls,how do by remains upright and stable motorcycle gyroscopic forces in detail pls,Ordering,RandomOrderSwap
antique/train/split200-valid,514804,why isn t there any military bases in the state of mississippi,why isn t there any military bases in the state mississippi of,Ordering,RandomOrderSwap
antique/train/split200-valid,1450678,why is my wang so enormous,why is my enormous so wang,Ordering,RandomOrderSwap
antique/train/split200-valid,763189,why was wearing the colour green considered a sign of madness,why was wearing the madness green considered a sign of colour,Ordering,RandomOrderSwap
antique/train/split200-valid,3124162,how can i get rid of a sinus infection without medication,how can infection get rid of a sinus i without medication,Ordering,RandomOrderSwap
antique/train/split200-valid,2858043,how do you stop bad feelings toward the people,how do toward stop bad feelings you the people,Ordering,RandomOrderSwap
antique/train/split200-valid,884643,in the constellation lyra why are some of the stars labeled with the roman alphabet,in the stars lyra why are some of the constellation labeled with the roman alphabet,Ordering,RandomOrderSwap
antique/train/split200-valid,3617468,how do yooh laugh,do how yooh laugh,Ordering,RandomOrderSwap
antique/train/split200-valid,4237144,why do we say god bless you when someone sneezes,when do we say god bless you why someone sneezes,Ordering,RandomOrderSwap
antique/train/split200-valid,1639607,what is a diruetic,diruetic is a what,Ordering,RandomOrderSwap
antique/train/split200-valid,66151,why does the it seem the u s has more serial killers than other countries,why does the it seem serial u s has more the killers than other countries,Ordering,RandomOrderSwap
antique/train/split200-valid,1144768,what is dark energy,what energy dark is,Ordering,RandomOrderSwap
antique/train/split200-valid,1097878,how to become smart,how to smart become,Ordering,RandomOrderSwap
antique/train/split200-valid,2357505,why do some people refer to the irs as uncle sam,uncle do some people refer to the irs as why sam,Ordering,RandomOrderSwap
antique/train/split200-valid,2546730,what quality of which is inherently contained in the question why,what why of which is inherently contained in the question quality,Ordering,RandomOrderSwap
antique/train/split200-valid,2112535,how come my moma doesent know what 30 4 is,know come my moma doesent how what 30 4 is,Ordering,RandomOrderSwap
antique/train/split200-valid,2587810,what happens to bile salts when gallbladder has been removed,removed happens to bile salts when gallbladder has been what,Ordering,RandomOrderSwap
antique/train/split200-valid,3913653,how can sexual desire be overcome,how desire sexual can be overcome,Ordering,RandomOrderSwap
antique/train/split200-valid,4336509,what is the purpose of running a fever,what of the purpose is running a fever,Ordering,RandomOrderSwap
antique/train/split200-valid,772988,what is the difference between dressing and stuffing,is what the difference between dressing and stuffing,Ordering,RandomOrderSwap
antique/train/split200-valid,4338583,how is it being you,you is it being how,Ordering,RandomOrderSwap
antique/train/split200-valid,196651,what is the difference between customer and consumer,is what the difference between customer and consumer,Ordering,RandomOrderSwap
antique/train/split200-valid,3407617,why is prostitution wrong,why is wrong prostitution,Ordering,RandomOrderSwap
antique/train/split200-valid,3731489,bulldog is aware of whats happening and trying to stop it already at vet just waiting for blood work ears fi,bulldog is aware of whats vet and trying to stop it already at happening just waiting for blood work ears fi,Ordering,RandomOrderSwap
antique/train/split200-valid,2550445,why do teens today find it amusing to tear one another apart,why do teens today find apart amusing to tear one another it,Ordering,RandomOrderSwap
antique/train/split200-valid,3507499,tell me the difference between revenge and vengeance,vengeance me the difference between revenge and tell,Ordering,RandomOrderSwap
antique/train/split200-valid,1443637,how do you find info about a house s history that isn t historical,how do you find info about that house s history a isn t historical,Ordering,RandomOrderSwap
antique/train/split200-valid,98438,where can i find a simplified explanation of how to use commas properly,where can i commas a simplified explanation of how to use find properly,Ordering,RandomOrderSwap
antique/train/split200-valid,4048305,why aren t there ever any guilty bystanders,why aren t there bystanders any guilty ever,Ordering,RandomOrderSwap
antique/train/split200-valid,3738877,if i had a bad breath what should i do,if i had a do breath what should i bad,Ordering,RandomOrderSwap
antique/train/split200-valid,461995,why does my congregation complain about lenght of my 90 minute sermons,why does my congregation my about lenght of complain 90 minute sermons,Ordering,RandomOrderSwap
antique/train/split200-valid,566364,what are caskets its so amazing how they are made,what so caskets its are amazing how they are made,Ordering,RandomOrderSwap
antique/train/split200-valid,2632334,on the most fundamental level why is killing other humans bad,on the most fundamental is why level killing other humans bad,Ordering,RandomOrderSwap
antique/train/split200-valid,263783,what affects did watergate have on the presidency,what affects did watergate presidency on the have,Ordering,RandomOrderSwap
antique/train/split200-valid,511835,how and why did the roman empire fell apart,how the why did and roman empire fell apart,Ordering,RandomOrderSwap
antique/train/split200-valid,913424,why do i black out while i am driving,why i do black out while i am driving,Ordering,RandomOrderSwap
antique/train/split200-valid,103298,why precisely is foreign food considered ethnic,is precisely why foreign food considered ethnic,Ordering,RandomOrderSwap
antique/train/split200-valid,752633,how did you do when there was a bomb while you were shopping in new york,how shopping you do when there was a bomb while you were did in new york,Ordering,RandomOrderSwap
antique/train/split200-valid,3651236,what does the 21 mean,what does mean 21 the,Ordering,RandomOrderSwap
antique/train/split200-valid,3690922,how do u end a bad rep,how rep u end a bad do,Ordering,RandomOrderSwap
antique/train/split200-valid,4287894,how long is the train ride from italy to finland,how ride is the train long from italy to finland,Ordering,RandomOrderSwap
antique/train/split200-valid,11706,why not legalize and tax prostitution,why not and legalize tax prostitution,Ordering,RandomOrderSwap
antique/train/split200-valid,1458676,why do criminals go back to the scene of the crime,why do criminals go back to of scene the the crime,Ordering,RandomOrderSwap
antique/train/split200-valid,1246269,how does a pardon work,how pardon a does work,Ordering,RandomOrderSwap
antique/train/split200-valid,2776069,what is taj mahal,is what taj mahal,Ordering,RandomOrderSwap
antique/train/split200-valid,3118286,how to reduce crime and violence,how to reduce violence and crime,Ordering,RandomOrderSwap
antique/train/split200-valid,1341602,what are some common causes of my cat s eye to be watery and drip clear fluid,what are some common causes of be cat s eye to my watery and drip clear fluid,Ordering,RandomOrderSwap
antique/train/split200-valid,2677193,what does the phrase take no prisoners mean,what no the phrase take does prisoners mean,Ordering,RandomOrderSwap
antique/train/split200-valid,929821,why do guys sniff their underwear,why guys do sniff their underwear,Ordering,RandomOrderSwap
antique/train/split200-valid,1495234,how do you use incognito in a sentence,how in you use incognito do a sentence,Ordering,RandomOrderSwap
antique/train/split200-valid,3824106,what happens when a young girl young boy meet alone,happens what when a young girl young boy meet alone,Ordering,RandomOrderSwap
antique/train/split200-valid,2910592,how do i get rid of pink eye quick at home,how do i at rid of pink eye quick get home,Ordering,RandomOrderSwap
antique/train/split200-valid,1016750,how do i erase all the contacts in my lg 6100 verizon phone at once,how do i erase all the contacts verizon my lg 6100 in phone at once,Ordering,RandomOrderSwap
antique/train/split200-valid,4183127,why are some americans so prudish when it comes to sex,why sex some americans so prudish when it comes to are,Ordering,RandomOrderSwap
antique/train/split200-valid,2235825,why do i fall asleep after i eat and how can i prevent that,why do i fall prevent after i eat and how can i asleep that,Ordering,RandomOrderSwap
antique/train/split200-valid,643630,how do you keep your parents from divorcing,keep do you how your parents from divorcing,Ordering,RandomOrderSwap
antique/train/split200-valid,2613648,how can i strengthen my eyes,how can i my strengthen eyes,Ordering,RandomOrderSwap
antique/train/split200-valid,358253,why do wiccans believe that they have magical powers when they don t ever produce any magic,why when wiccans believe that they have magical powers do they don t ever produce any magic,Ordering,RandomOrderSwap
antique/train/split200-valid,3556937,how is lava made,made is lava how,Ordering,RandomOrderSwap
antique/train/split200-valid,4092472,what does elucidate mean,elucidate does what mean,Ordering,RandomOrderSwap
antique/train/split200-valid,2500918,how do you cure poison oak and poison ivy,ivy do you cure poison oak and poison how,Ordering,RandomOrderSwap
antique/train/split200-valid,2704,why does it seem that no matter how hard you try,why how it seem that no matter does hard you try,Ordering,RandomOrderSwap
antique/train/split200-valid,1191621,how can some one so negative go to hevan if there is one,how can some one to negative go so hevan if there is one,Ordering,RandomOrderSwap
antique/train/split200-valid,317469,how can i get rid off my pimples white black heads and oiliness of my face,how black i get rid off my pimples white can heads and oiliness of my face,Ordering,RandomOrderSwap
antique/train/split200-valid,595342,what is there to expect when you turn 17,turn is there to expect when you what 17,Ordering,RandomOrderSwap
antique/train/split200-valid,2735795,how to decrease weight 100kg to 70kg,to to decrease weight 100kg how 70kg,Ordering,RandomOrderSwap
antique/train/split200-valid,1727879,why is organic all natural food more expensive,why is organic all expensive food more natural,Ordering,RandomOrderSwap
antique/train/split200-valid,3172166,does any one know how to find out about an insurance claim,does an one know how to find out about any insurance claim,Ordering,RandomOrderSwap
antique/train/split200-valid,212427,why do criminals practice crime,why practice criminals do crime,Ordering,RandomOrderSwap
antique/train/split200-valid,3280274,what is a schnitzel,is what a schnitzel,Ordering,RandomOrderSwap
antique/train/split200-valid,2942624,why do random strangers keep asking me what ethnicity i am,i do random strangers keep asking me what ethnicity why am,Ordering,RandomOrderSwap
antique/train/split200-valid,3495304,how can i find a diabetic freind,how can i find freind diabetic a,Ordering,RandomOrderSwap
antique/train/split200-valid,485408,what can i do tonight,what can do i tonight,Ordering,RandomOrderSwap
antique/train/split200-valid,2630860,why is god male,why male god is,Ordering,RandomOrderSwap
antique/train/split200-valid,2764765,how to study 17 18 hrs a day give me practical tips,hrs to study 17 18 how a day give me practical tips,Ordering,RandomOrderSwap
antique/train/split200-valid,2961191,what is ogopogo,what ogopogo is,Ordering,RandomOrderSwap
antique/train/split200-valid,3841762,what is the most important number and why,number is the most important what and why,Ordering,RandomOrderSwap
antique/train/split200-valid,1933929,why do dog go bathroom on the funiture,why do bathroom go dog on the funiture,Ordering,RandomOrderSwap
antique/train/split200-valid,1440810,what is the difference between hotmail and hotmale,what is and difference between hotmail the hotmale,Ordering,RandomOrderSwap
antique/train/split200-valid,94629,why receptors are good drug target,why receptors are good target drug,Ordering,RandomOrderSwap
antique/train/split200-valid,189364,how can i become a better ballet dancer,can how i become a better ballet dancer,Ordering,RandomOrderSwap
antique/train/split200-valid,2169746,how can i get rid of a boil on vaginal labia and underarm pits,how can i get underarm of a boil on vaginal labia and rid pits,Ordering,RandomOrderSwap
antique/train/split200-valid,2147417,why doesn t glue stick to the inside of the bottle,why doesn t glue stick to the inside the of bottle,Ordering,RandomOrderSwap
antique/train/split200-valid,554539,why do you read,you do why read,Ordering,RandomOrderSwap
antique/train/split200-valid,332662,what is sosiology,what sosiology is,Ordering,RandomOrderSwap
antique/train/split200-valid,3382182,is more difficult to train a male versus a female,is more difficult to train a male a versus female,Ordering,RandomOrderSwap
antique/train/split200-valid,242701,why does taco bell always make me nauseas,why does nauseas bell always make me taco,Ordering,RandomOrderSwap
antique/train/split200-valid,2573803,how do you get rid of sweat stains on clothes,how do you get of rid sweat stains on clothes,Ordering,RandomOrderSwap
antique/train/split200-valid,2094435,what is involved in an artists portfolio,what is in involved an artists portfolio,Ordering,RandomOrderSwap
antique/train/split200-valid,2041828,what does the bible mean by calling pride a deadly sin,what deadly the bible mean by calling pride a does sin,Ordering,RandomOrderSwap
antique/train/split200-valid,1907847,what sounds like a clap,what a like sounds clap,Ordering,RandomOrderSwap
antique/train/split200-valid,544869,why is it so easy to be bad,why to it so easy is be bad,Ordering,RandomOrderSwap
antique/train/split200-valid,937635,why do they put braille on a drive through atm,why do they a braille on put drive through atm,Ordering,RandomOrderSwap
antique/train/split200-valid,1512776,why can t i post to a finance message board,why can t i post board a finance message to,Ordering,RandomOrderSwap
antique/train/split200-valid,1467322,why do i keep coming on here asking stupid questions that dont really matter pray tell,why do i keep coming on here asking stupid questions that really dont matter pray tell,Ordering,RandomOrderSwap
antique/train/split200-valid,1423289,why does my nextel turn off by itself,why does my nextel turn by off itself,Ordering,RandomOrderSwap
antique/train/split200-valid,1211877,how does playing pool deal with science,playing does how pool deal with science,Ordering,RandomOrderSwap
antique/train/split200-valid,404359,why is corruption high in the third world countries,why in corruption high is the third world countries,Ordering,RandomOrderSwap
antique/train/split200-valid,4287367,how can ppl tell if they r bipolar,r can ppl tell if they how bipolar,Ordering,RandomOrderSwap
antique/train/split200-valid,278043,how is splitting a laser beam dangerous,how dangerous splitting a laser beam is,Ordering,RandomOrderSwap
antique/train/split200-valid,3635284,what is the procedure for getting a paternity test,what test the procedure for getting a paternity is,Ordering,RandomOrderSwap
antique/train/split200-valid,2421078,why is my chihuahua male so hateful,why is chihuahua my male so hateful,Ordering,RandomOrderSwap
antique/train/split200-valid,684633,what s the best asian and why,what s and best asian the why,Ordering,RandomOrderSwap
antique/train/split200-valid,3814583,why do only republicans defend martha stewart,why do only republicans stewart martha defend,Ordering,RandomOrderSwap
antique/train/split200-valid,489705,what are some unwritten rules while using a urinal,what are some rules unwritten while using a urinal,Ordering,RandomOrderSwap
antique/train/split200-valid,1970273,why do hot molecules move faster than cold molecules,molecules do hot why move faster than cold molecules,Ordering,RandomOrderSwap
antique/train/split200-valid,2175167,what is your definition of pornography,your is what definition of pornography,Ordering,RandomOrderSwap
antique/train/split200-valid,963523,how to get mythral shards on kingdom hearts 2,how to get mythral 2 on kingdom hearts shards,Ordering,RandomOrderSwap
antique/train/split200-valid,1188438,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,why freeway there a fence runiing on the sides of the is in the middle of the desert up and over rough terrain,Ordering,RandomOrderSwap
antique/train/split200-valid,2418824,why do space shuttles move when the rockets are fired but not when water is ejected,why do space shuttles move when the rockets are fired but not water when is ejected,Ordering,RandomOrderSwap
antique/train/split200-valid,3626847,what can check engine light signify in my 94 plymoth voyager,plymoth can check engine light signify in my 94 what voyager,Ordering,RandomOrderSwap
antique/train/split200-valid,3885753,why are dead cockroaches always found lying on their backs instead of face down,why are dead cockroaches always found lying instead their backs on of face down,Ordering,RandomOrderSwap
antique/train/split200-valid,2048278,what is the ph of a 0 4 m solution of ch3coona,what is the ph a of 0 4 m solution of ch3coona,Ordering,RandomOrderSwap
antique/train/split200-valid,114758,why does christianity teach,christianity does why teach,Ordering,RandomOrderSwap
antique/train/split200-valid,1295284,how can we solve a problem,problem can we solve a how,Ordering,RandomOrderSwap
antique/train/split200-valid,3958214,how is light energy turned into heat energy,how is energy energy turned into heat light,Ordering,RandomOrderSwap
antique/train/split200-valid,2180502,how honest are you,you honest are how,Ordering,RandomOrderSwap
antique/train/split200-valid,2522067,why are liberals incapable of identifying and confronting evil,why are identifying incapable of liberals and confronting evil,Ordering,RandomOrderSwap
antique/train/split200-valid,1536937,why is there chinese chartacters but then you can spell them out in english i e wei ni how ma vs the,why is there chinese chartacters but then you can spell them out in e i english wei ni how ma vs the,Ordering,RandomOrderSwap
antique/train/split200-valid,2534994,what is the meaning of my first name andrei,what my the meaning of is first name andrei,Ordering,RandomOrderSwap
antique/train/split200-valid,2543919,what is the easiest way to make chocolate mousse,is what the easiest way to make chocolate mousse,Ordering,RandomOrderSwap
antique/train/split200-valid,1037897,why doesn t salt lake city have its own sub category,t doesn why salt lake city have its own sub category,Ordering,RandomOrderSwap
antique/train/split200-valid,220575,how do you use lube,how lube you use do,Ordering,RandomOrderSwap
antique/train/split200-valid,1727343,why do people have two nostrils,why do nostrils have two people,Ordering,RandomOrderSwap
antique/train/split200-valid,1583099,why u s is trying 2 help israel so what about palastene israel has more weapons than palastene,why u s is trying 2 help israel so what about palastene israel than more weapons has palastene,Ordering,RandomOrderSwap
antique/train/split200-valid,344029,what does bmr stand for when you are talking about health and what is bmr,what does bmr stand for when you are talking about health and what is bmr,Ordering,RandomOrderSwap
antique/train/split200-valid,4450252,what are the causes of college dropouts,what are of causes the college dropouts,Ordering,RandomOrderSwap
antique/train/split200-valid,1607924,how does the earth go,how does the go earth,Ordering,RandomOrderSwap
antique/train/split200-valid,2035638,why can t u wear white shoes on labour day,why can t labour wear white shoes on u day,Ordering,RandomOrderSwap
antique/train/split200-valid,2155390,can i feed my red eared slider steak,can eared feed my red i slider steak,Ordering,RandomOrderSwap
antique/train/split200-valid,2678635,why do husky s have coloful eyes then other dogs,why do husky dogs have coloful eyes then other s,Ordering,RandomOrderSwap
antique/train/split200-valid,3159749,what is the difference between organic and inorganic eggs,what is the difference and organic between inorganic eggs,Ordering,RandomOrderSwap
antique/train/split200-valid,3104841,how do you take care of hamster gigy pig,how do take you care of hamster gigy pig,Ordering,RandomOrderSwap
antique/train/split200-valid,2700836,how do you wire an 800 watt inverter,800 do you wire an how watt inverter,Ordering,RandomOrderSwap
antique/train/split200-valid,2137263,what is an encronologist,an is what encronologist,Ordering,RandomOrderSwap
antique/train/split200-valid,2678484,what is the mean of bibliography,what of the mean is bibliography,Ordering,RandomOrderSwap
antique/train/split200-valid,2620488,why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs,why do they say dont keep eggs most the fridge if there is a special compartment in in fridges for eggs,Ordering,RandomOrderSwap
antique/train/split200-valid,1582044,how do tarot cards work,how tarot do cards work,Ordering,RandomOrderSwap
antique/train/split200-valid,1514356,why am i so sleepy even though i had a goodnights sleep,why am i so sleepy even sleep i had a goodnights though,Ordering,RandomOrderSwap
